Transaction ID,Customer ID,Amount (TRY),Timestamp,Payment Type,Shipping Type,Card Type (BIN),Shipping City,IS_FRAUD (Target)
11981,117,272.8572514960599,2023-01-27 04:49:00,Bank Transfer,Standard,MasterCard,Bursa,0
11982,193,1541.3618962955907,2023-01-30 00:25:00,Debit Card,Pick-up,Amex,Bursa,0
11983,163,1373.850563901789,2023-01-26 09:07:00,Credit Card,Pick-up,Visa,Antalya,0
11984,181,1557.3241065458942,2023-01-30 17:38:00,Credit Card,Standard,Visa,Bursa,0
11985,194,1905.311956015078,2023-01-25 05:26:00,Debit Card,Pick-up,MasterCard,Istanbul,0
11986,137,1564.1541401694853,2023-01-05 10:31:00,Bank Transfer,Express,Amex,Istanbul,0
11987,131,1242.1063743224613,2023-01-01 02:25:00,Credit Card,Express,Visa,Bursa,0
11988,110,1721.7523596036397,2023-01-10 16:09:00,Bank Transfer,Pick-up,Amex,Izmir,0
11989,144,1362.8305567413365,2023-01-17 21:26:00,Bank Transfer,Standard,MasterCard,Izmir,0
11990,188,845.83216081055,2023-01-21 19:51:00,Debit Card,Standard,Visa,Izmir,0
11991,132,1776.9585402714579,2023-01-26 22:13:00,Debit Card,Express,Amex,Ankara,0
11992,140,482.7058985295271,2023-01-12 12:16:00,Bank Transfer,Standard,MasterCard,Antalya,0
11993,107,1443.5504860720123,2023-01-28 08:45:00,Credit Card,Pick-up,MasterCard,Bursa,0
11994,110,11456.103271294965,2023-01-20 02:24:00,Credit Card,Pick-up,Visa,Ankara,1
11995,185,1476.0672134214276,2023-01-06 17:23:00,Debit Card,Express,Amex,Izmir,0
11996,150,1409.687067155021,2023-01-22 22:41:00,Bank Transfer,Express,Visa,Bursa,0
11997,187,9828.046985422678,2023-01-02 04:10:00,Credit Card,Express,Visa,Ankara,1
11998,140,956.8577341862565,2023-01-02 06:20:00,Credit Card,Standard,Amex,Istanbul,0
11999,116,11362.747947016442,2023-01-25 05:09:00,Debit Card,Pick-up,Amex,Izmir,1
